V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,cond,pid,pcode,Q22,happy,Q63,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,tol1,tol2,tol3,tol4,tol5,obese1,obese2,obese3,obese4,obese5,obese6,obese7,obese8,obese9,obese10,obese11,obese12,obese13,obese14,obese15,Q89,wealthatt1,wealthatt2,wealthatt3,wealthatt4,finsit1,finsit2,finsit3,finsit4,finsit5,finsit6,finsit7,finsit8,finsit9,finsit10,finsit11,finsit12,finsit13,finsit14,finsit15,crime1,crime2,crime3,crime4,crime5,crime6,crime7,crime8,crime9,crime10,crime11,crime12,causeineq1,causeineq2,causeineq3,causeineq4,causeineq5,causeineq6,causeineq7,causeineq8,causeineq9,causeineq10,causeineq11,causeineq12,causal1,causal2,causal3,causal4,causal5,causal6,redist1,redist2,redist3,redist4,merit1,merit2,merit3,merit4,merit5,merit6,gender,age,ethnicity,major,income,ideology,soc.iss,econ.iss,partyid,time
R_3JauomrQAJZHbVe,Default Response Set,Anonymous,,,142.58.41.232,0,20/03/2018 16:32,20/03/2018 16:52,1,2,562,36817,1,72,1,5,6,2,2,3,3,1,2,3,6,4,2,3,2,5,4,5,3,3,3,4,1,4,3,4,3,4,2,5,2,6,6,6,6,2,5,5,2,4,2,2,6,5,5,5,6,5,5,2,2,1,1,1,5,4,6,4,3,5,4,4,6,4,5,6,3,6,4,3,2,5,5,5,6,6,6,3,2,5,4,2,5,5,4,5,3,4,3,4,3,5,3,4,4,1,1,6,1,5,4,4,3,3,3,5,5,3,3,4,3,1,20,Chinese,Criminology,6,5,8,4,2,1
R_1eJF4ONsv5KjGfl,Default Response Set,Anonymous,,,142.58.41.232,0,20/03/2018 16:54,20/03/2018 17:28,1,2,563,22480,1,62,1,4,5,4,3,2,2,3,2,1,6,2,1,4,1,5,4,4,2,4,2,4,1,2,1,2,7,2,2,6,1,6,4,6,4,2,6,5,2,4,2,2,5,6,4,7,6,5,5,2,6,1,2,4,2,3,3,7,5,6,5,5,6,3,4,4,5,6,4,5,4,3,7,6,5,5,5,4,6,6,4,3,6,4,4,4,4,4,4,4,4,4,4,4,3,5,7,6,4,2,2,4,3,3,2,7,7,5,5,6,6,2,25,Black,Health Science,2,2,5,4,2,1
R_4UFFJqNPL04V32x,Default Response Set,Anonymous,,,142.58.41.226,0,20/03/2018 16:55,20/03/2018 17:41,1,1,564,22095,1,0,1,5,7,2,1,6,1,1,3,2,6,2,6,1,1,6,2,1,6,3,3,4,2,6,3,1,1,3,2,6,1,7,6,5,2,2,7,6,1,3,1,2,3,3,7,6,2,5,2,3,7,1,2,2,4,5,6,7,4,7,3,1,7,2,2,3,6,6,2,1,5,7,6,7,7,3,6,2,1,1,6,1,7,2,2,5,3,5,4,5,4,2,4,1,3,1,7,3,7,7,4,3,3,3,3,7,1,2,3,3,2,1,20,south asian,political science,,5,5,6,2,1
R_DdzNBsPwizZLiDL,Default Response Set,Anonymous,,,142.58.41.212,0,20/03/2018 17:27,20/03/2018 17:49,1,2,565,92879,1,40,1,6,7,2,2,6,2,2,5,4,5,4,2,3,2,7,3,4,2,2,3,4,2,1,3,2,2,4,2,5,1,6,5,6,3,2,3,3,2,2,1,4,2,2,2,4,3,5,4,5,4,1,3,4,2,3,5,5,3,5,3,4,6,5,3,5,4,6,2,2,4,4,4,4,3,5,5,2,2,5,3,1,5,3,3,4,3,3,4,4,4,3,4,4,4,5,7,4,4,3,4,4,3,3,3,4,4,1,2,2,2,2,18,filipino,earth science,6,3,3,2,1,1
R_025tAI92WuW7uQF,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 11:01,21/03/2018 11:21,1,2,566,41359,1,50,1,3,5,4,3,4,2,2,3,3,4,3,5,2,3,6,5,3,3,3,5,4,5,2,5,2,3,2,3,6,3,4,2,2,5,5,5,5,5,3,3,3,6,4,6,5,4,5,5,5,5,1,4,4,4,3,6,7,6,6,6,6,4,5,6,5,6,5,4,6,6,6,6,5,6,4,6,3,5,5,5,3,6,3,3,4,4,4,4,4,5,4,4,4,4,2,7,4,7,4,5,2,3,3,3,6,5,5,5,5,5,1,24,Ukrainian,Economics,10,5,5,4,2,1
R_1E5qIjjd4HDzZkg,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 11:22,21/03/2018 11:53,1,1,567,99204,1,50,1,6,5,5,3,5,2,1,5,2,6,3,3,2,3,6,4,3,5,2,5,5,5,4,3,5,2,5,5,5,3,5,6,6,3,2,3,3,3,3,4,3,5,2,3,5,2,4,2,2,3,1,3,3,4,4,7,5,5,5,7,5,6,4,4,5,5,5,4,5,6,6,6,5,7,6,6,5,5,5,3,4,7,5,4,5,4,5,5,4,5,5,5,5,5,6,7,7,6,1,2,4,4,4,4,6,5,5,3,5,5,1,21,Indian,Criminology,5,8,8,8,4,1
R_3dTi9nStG7VX0fs,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 11:54,21/03/2018 12:15,1,1,568,91432,1,72,1,2,6,2,2,2,4,2,2,2,6,5,4,4,2,2,2,7,1,2,2,2,1,2,3,2,2,5,2,5,2,6,6,6,3,1,4,6,5,6,4,4,5,5,3,7,5,5,4,4,3,1,3,5,3,5,5,5,6,4,6,6,6,5,5,6,6,6,3,3,6,4,6,6,6,5,5,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,4,5,4,6,6,5,4,5,4,3,3,2,3,5,5,5,4,6,5,2,18,South Asian ,Psychology,8,3,3,3,1,1
R_AhBuPuLZ6Y8465P,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 12:17,21/03/2018 12:54,1,1,569,97780,1,10,1,3,4,2,2,5,1,2,2,3,6,2,4,2,2,5,2,3,4,3,2,4,3,2,2,2,4,4,3,5,2,6,6,6,2,2,5,6,2,3,4,5,4,4,3,5,5,3,5,3,5,1,2,2,4,4,6,6,5,5,5,3,6,5,5,6,4,4,2,4,3,6,6,5,6,5,5,6,3,4,4,3,5,4,5,5,4,4,4,4,4,4,3,2,4,3,4,5,2,5,6,3,2,3,2,5,5,4,3,5,5,1,19,Indian,Mechatronics Systems Engineering,7,3,4,5,3,1
R_2uR1c7e4bLdgKVh,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 12:55,21/03/2018 13:21,1,2,570,12020,1,20,1,5,2,5,2,4,5,1,5,3,4,4,4,2,4,6,5,4,5,3,4,4,2,4,5,3,2,4,4,5,3,6,6,5,2,1,5,6,2,4,1,2,5,6,4,7,5,5,4,4,5,1,4,2,4,4,6,7,7,3,5,6,7,2,2,4,5,6,2,6,6,6,4,1,4,4,4,2,2,4,6,6,7,4,4,3,5,4,4,4,2,3,3,2,2,6,6,4,5,4,4,3,3,2,1,7,6,5,2,5,2,2,25,Asian Canadian,Business,,3,2,6,4,1
R_AvuxnaiTPTMyHPb,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 13:23,21/03/2018 14:00,1,1,571,11104,1,60,1,4,4,4,3,5,3,2,2,3,5,2,4,2,2,5,3,4,2,2,2,4,2,2,2,2,3,4,2,4,2,5,5,6,4,3,3,4,2,3,2,3,2,3,2,4,2,4,5,3,2,1,3,3,4,4,5,5,4,5,5,2,5,4,4,5,3,4,3,4,3,3,5,4,5,4,5,4,2,4,5,4,5,3,2,4,2,4,3,2,3,3,4,3,4,3,6,3,5,2,3,4,4,2,2,5,5,4,6,4,4,2,18,Chinese,Criminology ,4,3,4,4,1,1
R_1jYVw7QBu0uXzKV,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 14:01,21/03/2018 14:21,1,1,572,2886,1,49,1,6,6,6,2,6,2,1,4,2,7,2,4,1,2,6,1,1,4,2,3,6,2,2,2,2,2,2,2,5,2,6,6,6,2,2,3,4,4,5,4,5,5,6,4,4,4,4,5,5,3,1,2,2,5,4,5,3,6,5,5,5,5,2,4,5,5,4,3,6,4,5,4,4,5,4,6,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,6,3,6,4,4,2,2,5,4,6,6,4,4,1,21,black,psych,11,2,2,2,3,1
R_3k4KpZEQkvKWcxL,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 14:25,21/03/2018 14:57,1,1,573,47758,1,20,1,5,4,3,2,3,4,3,2,4,6,2,2,3,2,4,4,5,2,3,2,4,2,1,3,3,2,4,3,4,2,5,6,4,4,3,4,4,2,2,2,2,3,2,4,5,3,2,4,4,2,1,2,4,3,2,6,7,3,1,6,3,6,5,5,4,1,3,2,3,2,4,6,5,5,4,3,6,2,4,2,2,5,3,2,4,3,4,4,2,4,4,4,4,4,5,5,7,3,2,3,3,3,4,4,5,5,2,2,4,3,2,20,south asian ,psychology,9,8,8,8,4,1
R_1Op1XiOd53Qdez7,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 15:00,21/03/2018 15:26,1,1,574,35429,1,75,1,5,6,5,3,5,1,1,5,1,6,2,3,1,2,7,1,4,4,2,3,5,3,2,3,3,1,5,3,3,2,6,7,6,2,1,7,5,4,3,3,3,5,2,6,5,3,3,6,5,6,1,2,3,4,4,7,5,5,4,5,4,6,3,6,2,5,5,2,7,5,6,6,3,6,6,6,5,2,3,2,3,3,4,3,4,4,5,4,4,4,4,3,5,4,2,6,3,7,4,3,4,4,3,3,5,3,3,1,3,2,2,23,Caucasian,Kinesiology,12,2,1,2,1,1
R_3dWYvBaQhZAJV9A,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 15:37,21/03/2018 16:18,1,1,575,41043,1,65,1,6,6,2,2,5,5,3,5,3,5,3,6,2,1,3,4,5,3,3,2,4,2,3,2,2,2,2,2,5,1,5,6,6,2,2,7,6,5,3,2,5,2,5,5,5,5,5,5,5,5,1,4,4,2,4,5,5,5,3,7,6,5,3,5,6,5,7,1,5,6,6,5,5,6,6,6,6,2,3,5,2,6,4,4,4,3,4,4,3,3,3,3,3,3,4,5,4,6,3,5,4,4,4,3,5,5,3,3,3,3,2,21,Caucasian,Education,6,2,2,2,3,1
R_6teiWv5c2wVqPq9,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 16:29,21/03/2018 16:48,1,2,576,30007,1,70,1,6,4,5,6,5,6,5,2,3,3,3,4,2,4,5,5,2,2,5,6,5,6,3,7,5,3,5,4,5,6,3,3,5,5,3,7,6,5,5,4,3,7,6,5,6,7,2,3,1,7,1,4,5,4,3,7,7,7,6,3,2,5,3,3,2,6,3,2,5,7,6,6,6,6,5,5,2,4,4,5,3,7,2,4,3,1,3,4,2,5,5,5,5,5,5,6,5,5,4,5,3,3,4,2,7,7,7,5,7,6,1,20,Eurasian,Political Science,10,4,5,2,2,1
R_1OI9PP7uZ8FVDnd,Default Response Set,Anonymous,,,142.58.41.232,0,21/03/2018 16:49,21/03/2018 17:33,1,1,577,49414,1,57,1,3,4,5,2,5,3,3,6,4,5,6,3,2,4,6,5,3,6,4,6,5,5,4,3,5,2,5,5,5,3,5,5,5,3,2,5,5,3,5,4,3,5,4,4,6,3,5,6,4,5,1,3,4,4,5,7,7,7,6,4,5,6,5,5,2,7,6,2,5,5,7,6,5,6,2,5,3,4,5,5,2,6,4,2,5,4,5,5,4,4,4,4,5,3,2,7,4,1,1,3,4,3,3,2,5,5,2,2,5,4,2,18,sikh,criminology ,,2,2,3,1,1
R_2CyvzkfFcgE2xLa,Default Response Set,Anonymous,,,142.58.41.232,0,22/03/2018 12:24,22/03/2018 12:56,1,1,578,10952,1,50,1,6,7,6,2,4,2,4,4,1,6,2,2,4,2,3,2,4,5,2,6,4,1,4,6,3,1,6,4,5,4,6,6,7,6,1,5,5,5,1,1,5,5,4,6,5,7,4,5,2,5,1,4,4,5,4,7,7,7,7,5,6,4,5,5,5,5,2,1,3,6,7,7,7,5,5,7,6,4,7,7,4,7,3,4,5,4,5,5,4,5,4,5,5,5,5,6,4,3,2,3,4,3,3,3,7,4,3,2,7,7,2,18,chinese & caribbean ,psychology,7,5,5,3,2,1
R_DqPC2zj4jzAaPlL,Default Response Set,Anonymous,,,142.58.41.232,0,22/03/2018 12:57,22/03/2018 13:50,1,1,579,78988,1,20,1,2,6,5,1,1,7,1,4,1,5,4,4,1,2,6,5,5,5,1,2,5,3,5,2,4,1,6,5,5,1,7,7,7,6,1,6,6,6,1,5,6,1,4,6,6,2,4,6,5,7,1,3,3,3,4,5,7,5,6,6,6,6,5,5,7,6,6,6,7,6,5,5,6,6,5,6,5,4,6,5,3,7,3,4,4,5,4,5,1,5,5,5,5,5,7,7,7,1,2,2,4,4,4,4,6,5,5,1,3,5,2,18,sikh,Health Science,7,2,2,2,1,1
R_8vP5dP5zXoqxSYF,Default Response Set,Anonymous,,,142.58.41.232,0,22/03/2018 13:51,22/03/2018 14:32,1,1,580,57037,1,52,1,4,4,5,3,5,6,4,5,2,6,3,4,4,2,5,4,5,4,3,4,4,2,1,5,2,3,5,4,4,3,5,5,6,3,1,5,5,2,2,2,5,5,2,3,5,3,5,5,4,3,1,3,3,5,4,6,7,6,4,4,5,4,3,4,4,7,4,2,4,4,5,4,5,4,5,4,3,1,4,6,3,6,2,3,5,2,5,5,2,2,5,5,5,5,5,6,2,3,1,5,4,3,3,3,6,2,4,3,5,3,2,18, South Asian,Cog Sci,2,8,8,8,4,1
R_Q6paqQZbInN83st,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 11:50,27/03/2018 12:22,1,1,581,9871,1,40,1,5,4,5,2,5,4,5,2,3,5,2,2,3,4,4,3,2,2,3,5,5,3,2,4,4,3,6,4,5,2,6,5,6,4,2,6,5,2,2,2,5,4,3,5,5,2,6,3,5,6,1,3,3,4,4,7,5,5,4,6,6,5,5,5,4,3,4,2,5,5,6,5,4,6,5,5,3,5,5,4,2,7,4,4,4,3,5,5,2,4,3,4,3,5,6,4,5,4,2,5,4,3,3,3,5,5,5,4,5,3,1,18,Chinese/Caucasian,Criminology,10,4,3,4,4,1
R_1DHXHtErSNhQLwB,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 12:23,27/03/2018 12:54,1,1,582,89981,1,36,1,5,6,4,2,3,4,3,5,2,6,2,2,2,2,5,5,5,4,2,5,5,2,3,2,3,2,5,4,5,2,6,6,6,3,2,5,5,5,3,5,5,5,5,5,5,5,4,4,4,5,1,2,4,4,4,6,6,7,7,5,5,7,4,6,7,4,7,4,3,6,5,5,5,3,6,6,6,2,3,3,3,3,2,3,5,2,4,5,2,5,3,5,5,5,3,4,7,7,5,7,4,4,3,3,5,5,3,3,5,5,2,18, persian/ russian,communications,10,8,8,8,1,1
R_3j7jqBnN45DHjkn,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 12:55,27/03/2018 13:32,1,1,583,93246,1,37,1,5,5,3,4,5,2,4,4,3,5,3,4,2,3,4,4,5,4,5,4,5,5,4,5,4,2,5,3,5,5,5,6,6,2,2,5,6,4,5,4,5,5,5,5,5,4,5,5,4,5,1,4,3,4,4,5,6,4,5,6,6,5,5,5,5,4,5,4,5,5,5,5,5,5,4,5,5,3,5,5,2,5,4,4,4,4,4,5,3,4,4,4,4,5,5,4,2,3,3,5,3,3,3,3,5,3,4,4,5,5,1,22,Canadian Chinese,Economics,7,6,7,7,2,1
R_aWytzTjBU4vF62B,Default Response Set,Anonymous,,,142.58.41.226,0,27/03/2018 13:32,27/03/2018 13:49,1,2,584,17978,1,75,1,5,5,6,2,5,2,1,5,2,5,3,4,1,2,7,1,3,4,2,5,6,2,2,5,2,1,5,5,5,2,1,7,5,5,2,5,2,4,2,1,4,1,2,5,5,2,6,5,5,5,1,4,2,5,4,7,7,7,5,3,7,5,3,3,6,3,4,3,5,5,6,2,3,6,7,7,2,3,2,2,1,5,3,3,5,4,4,3,4,5,5,5,5,3,7,7,5,3,5,3,3,3,3,3,5,5,5,1,5,3,2,19,Indian,Psychology,15,4,2,5,1,1
R_1GD2KxzahApxjDR,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 13:50,27/03/2018 15:25,1,2,585,13117,1,30,1,6,5,4,5,4,5,4,3,4,5,3,3,4,2,3,4,5,4,3,2,5,2,2,3,2,5,5,4,4,2,5,5,5,4,2,2,3,1,2,1,3,2,3,4,4,4,4,3,3,2,1,3,4,5,4,6,6,4,5,6,6,5,5,6,4,5,6,2,2,5,4,3,5,5,4,5,3,2,4,3,4,4,3,4,4,2,4,4,3,4,3,4,5,5,7,6,3,5,3,4,4,3,3,3,6,6,3,3,3,3,2,20,filipino,Biology,9,2,2,2,1,1
R_2tglvq1bMbpzE7f,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 15:26,27/03/2018 15:53,1,1,586,87709,1,30,1,6,5,2,4,5,2,2,3,3,5,2,2,1,2,3,5,3,2,3,3,5,5,2,5,4,2,6,2,5,2,6,5,4,3,2,6,5,4,3,2,2,5,5,6,6,3,4,2,2,6,1,3,4,3,4,5,6,6,5,5,5,2,2,5,3,5,5,1,4,5,6,2,2,6,6,5,2,2,5,3,2,6,1,2,4,2,4,4,2,4,5,5,3,4,4,5,4,5,4,4,3,2,3,2,6,6,6,6,6,6,1,27,Canadian,Psychology,15,4,2,6,2,1
R_8BvILQHmsIZhcGZ,Default Response Set,Anonymous,,,142.58.41.226,0,27/03/2018 13:49,27/03/2018 16:12,1,2,587,11614,1,51,1,1,3,6,2,3,2,3,5,2,5,2,2,2,2,6,2,3,5,2,6,3,3,2,4,4,2,4,5,2,3,4,5,6,2,2,5,3,4,3,3,2,2,2,2,6,6,5,5,2,2,1,4,3,2,2,7,7,5,4,5,4,6,5,7,7,5,5,3,7,4,6,5,2,5,4,5,2,2,2,2,2,6,5,5,5,3,5,5,5,5,3,5,5,5,3,6,1,7,1,3,4,4,4,4,6,6,5,3,5,5,2,21,punjabi,undetermined,,9,9,8,1,1
R_2YEOsbSjqX1UYxj,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 15:57,27/03/2018 16:16,1,2,588,47697,1,77,1,6,6,4,3,4,3,2,4,3,5,2,2,5,2,5,3,3,4,3,2,4,2,2,3,1,4,4,1,5,2,5,5,5,3,2,5,4,4,2,3,3,4,3,5,5,5,5,5,4,5,1,4,4,5,4,7,6,6,5,5,5,5,6,4,7,6,5,4,5,3,6,5,5,6,4,5,3,3,3,4,1,5,3,4,4,4,4,4,4,5,4,5,5,5,6,6,4,5,4,4,4,4,4,4,5,3,3,3,2,4,1,19,European/ Southeast Asian ,Resources and Environmental Management ,14,3,2,3,3,1
R_DUaL90r0bxE475f,Default Response Set,Anonymous,,,142.58.41.226,0,27/03/2018 16:13,27/03/2018 16:30,1,2,589,89611,1,65,1,6,6,2,2,5,3,5,4,2,5,4,4,3,3,6,4,5,5,3,5,5,3,2,5,2,3,4,5,4,2,6,5,6,5,2,6,6,6,6,5,2,6,6,6,6,5,6,2,3,6,1,3,4,4,5,7,7,6,6,6,6,6,5,6,6,6,6,4,5,6,6,6,6,6,6,3,5,5,5,5,3,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,6,5,4,4,3,3,3,6,6,5,5,6,6,2,19,Chinese,Business,6,2,2,2,1,1
R_2479fV2JChJKQzc,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 16:17,27/03/2018 16:41,1,2,590,82973,1,40,1,5,6,2,2,4,1,1,2,2,7,2,4,1,1,5,1,4,2,1,2,4,1,1,1,2,1,4,1,4,1,6,7,7,2,1,2,2,2,2,2,5,2,1,2,2,2,6,5,5,2,1,2,3,5,4,7,5,4,2,6,5,6,3,6,5,3,7,2,5,4,5,6,5,7,6,4,3,2,4,5,1,5,5,2,5,3,4,5,5,3,3,4,4,4,5,5,4,7,3,4,4,4,4,4,6,3,1,1,6,2,2,21,Chinese,Criminology,10,2,1,3,1,1
R_3rM3sSwNy0Rl04v,Default Response Set,Anonymous,,,142.58.41.226,0,27/03/2018 16:31,27/03/2018 17:02,1,2,591,72369,1,80,1,6,5,4,1,5,3,1,4,2,4,4,2,1,2,6,5,2,4,1,6,5,4,2,5,4,1,2,2,3,2,6,7,7,2,1,5,5,2,1,2,2,4,4,2,5,2,4,3,5,5,1,1,3,3,3,7,7,6,5,7,6,7,1,4,6,6,4,2,5,4,5,4,2,5,4,5,1,1,5,4,2,7,3,4,5,4,5,4,5,5,5,5,5,5,6,7,1,7,4,4,4,3,3,3,5,5,3,1,5,2,2,22,Indian ,health science ,14,5,4,6,2,1
R_2X6UnYOgiQvzUN8,Default Response Set,Anonymous,,,142.58.41.232,0,27/03/2018 16:42,27/03/2018 17:19,1,1,592,9463,1,70,1,7,7,1,2,6,2,2,5,2,7,1,6,1,1,6,1,2,5,2,1,6,3,1,3,5,2,5,4,5,1,6,6,7,6,1,6,6,3,2,3,6,5,2,6,7,6,7,7,3,7,1,2,5,5,5,7,7,6,5,7,5,5,3,4,1,7,2,1,6,3,7,5,6,7,5,6,6,1,3,2,1,6,5,4,4,4,5,5,5,5,5,5,5,5,3,5,4,3,1,3,4,3,4,3,6,6,5,1,5,5,2,22,Canadian,Psychology,12,8,8,8,4,1
R_3NPAbGDDNsPT47j,Default Response Set,Anonymous,,,142.58.41.226,0,27/03/2018 17:03,27/03/2018 17:35,1,2,593,34247,1,69,1,4,3,1,2,3,6,2,1,3,4,2,5,1,4,2,7,3,2,2,2,4,1,1,6,1,2,2,2,5,2,5,4,3,4,3,4,5,2,5,2,5,5,2,2,5,1,4,6,2,7,1,5,5,4,4,7,7,4,7,6,3,4,7,4,6,7,5,2,5,7,6,7,5,5,3,1,1,5,2,2,6,7,4,3,5,5,3,4,4,5,2,5,5,3,1,3,5,7,1,4,3,3,2,2,7,6,5,3,6,6,1,19,European,Criminology,8,6,6,7,2,1
R_2Qh95u0syCrfRwX,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 10:49,28/03/2018 11:25,1,1,594,85747,1,75,1,5,6,2,3,4,3,2,4,2,6,2,3,2,2,6,3,6,4,2,3,5,2,2,4,2,3,6,3,5,2,6,6,6,2,2,5,5,2,5,2,5,5,4,5,6,4,5,5,2,5,1,2,4,4,4,6,6,5,4,6,4,5,4,5,3,5,5,4,5,5,6,5,5,5,5,5,4,3,5,6,3,5,4,4,4,4,4,4,4,3,4,3,3,4,4,7,5,7,3,4,4,3,4,3,6,5,5,5,5,5,2,19,PUNJABI,BPK,6,3,2,3,1,1
R_2ScN1EGnWTT4v9W,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 11:26,28/03/2018 12:20,1,2,596,52080,1,45,1,4,4,5,2,4,6,5,4,4,4,3,2,4,4,5,5,4,3,6,3,4,5,4,2,2,3,2,2,6,5,5,5,3,4,6,3,6,2,5,1,6,6,2,5,2,6,5,6,5,4,1,4,4,3,4,7,5,7,5,5,6,7,4,5,4,5,3,6,2,7,6,5,7,2,5,4,5,3,5,7,2,6,4,5,5,4,5,5,2,4,5,3,5,4,4,6,5,6,4,6,3,4,2,1,5,5,4,5,5,5,1,23,CHINESE,COMPUTING SCIENCE,7,2,2,4,1,1
R_3KZL5RRsj8tFAlI,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 12:27,28/03/2018 12:59,1,1,597,34290,1,70,1,6,4,2,2,6,3,2,1,1,6,1,3,1,2,5,2,3,2,2,1,5,1,1,1,2,2,3,1,2,1,7,7,7,1,1,5,3,3,2,1,5,2,3,4,6,3,5,2,2,6,1,1,3,4,5,7,7,4,5,5,5,5,5,6,7,3,6,2,5,5,5,5,3,5,5,5,2,2,3,3,1,6,3,5,5,4,4,4,5,2,1,1,1,4,6,6,4,4,4,4,4,4,3,2,5,5,2,3,3,2,2,19,Vietnamese,Psychology,2,8,3,8,1,1
R_247p4Tq3NRiXypk,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 13:00,28/03/2018 14:05,1,1,598,16482,1,35,1,5,5,3,5,5,5,4,4,2,6,4,4,3,2,5,3,5,6,3,1,5,2,2,3,3,3,4,2,3,1,5,5,5,2,2,4,5,5,3,2,2,5,5,3,5,3,3,5,5,6,1,4,4,2,2,7,7,3,4,5,5,6,5,4,4,6,2,1,5,6,5,6,3,5,5,5,3,2,2,2,2,6,3,2,3,3,5,4,3,4,5,5,4,4,7,3,7,6,2,6,4,3,3,2,6,5,5,3,5,5,1,18,Chinese,economics,8,8,8,8,3,1
R_BMmLgpEstLiR2z7,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 14:05,28/03/2018 14:39,1,2,599,88280,1,50,1,6,4,2,3,4,6,4,4,5,5,3,2,4,5,5,5,4,3,3,4,5,2,3,4,2,6,4,5,7,5,5,4,6,4,2,5,6,4,5,4,6,7,4,6,3,4,5,5,4,6,1,4,4,4,4,5,7,6,5,4,5,6,4,4,5,5,5,3,5,5,4,5,5,6,5,4,4,3,4,4,6,7,4,3,3,5,3,3,4,4,4,5,3,3,5,4,5,5,2,4,4,3,2,2,5,4,6,3,4,4,2,20,yellow,psychology,,8,8,8,4,1
R_VKIPykCF5Wv3mE1,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 14:39,28/03/2018 15:12,1,2,600,41916,1,50,1,6,5,5,6,3,7,5,5,3,5,5,5,3,3,5,3,3,5,3,5,5,3,2,5,2,5,5,3,5,3,3,2,3,5,5,5,5,2,5,2,5,5,5,5,5,4,3,3,5,6,1,4,4,3,4,7,7,5,7,5,3,3,4,5,4,4,5,2,2,4,5,3,5,5,3,5,3,2,2,5,2,3,3,3,4,2,4,2,4,5,4,5,5,5,5,6,4,7,3,4,3,3,3,2,5,5,6,3,6,5,1,18,Gujurati,Business,12,2,2,3,3,1
R_1ruXNyjT89bMTSu,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 15:13,28/03/2018 15:54,1,2,601,33087,1,50,1,5,6,4,3,4,3,4,3,5,4,2,2,2,3,4,4,5,3,4,3,4,2,4,3,4,5,4,4,4,3,4,5,6,4,2,4,6,4,3,3,2,5,5,4,5,5,4,4,3,5,1,4,3,4,3,6,7,6,4,5,5,5,4,3,4,4,5,3,3,5,5,5,3,5,4,4,4,4,4,5,3,5,2,3,3,2,4,3,2,4,3,5,5,4,4,6,5,6,6,4,4,3,2,2,6,5,6,3,6,4,1,19,Chinese,Computer Science,15,8,8,8,2,1
R_Zb0IampqHdYutRD,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 15:56,28/03/2018 16:11,0,2,602,78600,1,90,1,5,6,2,2,4,1,3,2,1,6,2,2,3,2,5,6,5,1,5,1,5,2,2,2,1,3,2,2,5,1,6,3,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,3,2,,,,,,,,,,1
R_x56BA5x6J6r7edb,Default Response Set,Anonymous,,,142.58.41.232,0,28/03/2018 16:11,28/03/2018 17:18,1,2,603,91166,1,25,1,4,5,5,3,5,6,4,4,7,6,3,3,1,1,5,5,5,3,2,4,3,1,3,5,1,7,3,5,6,5,6,5,5,3,2,6,7,5,5,5,7,5,6,5,6,7,6,7,7,7,1,3,3,4,5,6,7,6,6,7,7,6,4,5,4,7,7,4,7,6,6,6,7,7,7,6,2,2,4,6,3,7,4,3,4,3,5,5,4,5,5,5,5,4,3,6,7,3,5,6,3,2,2,2,6,5,6,3,5,5,2,19,Chinese,Psychology,12,3,2,3,1,1
